Va,Vb,Vc,Ia,Ib,Ic,fault_type
4143.766376,-8292.463991,4148.675566,2433.80852,42.31130197,2476.123899,PATC
4157.007755,-8318.94853,4161.919343,2434.765056,42.79690043,2477.56604,PATC
4169.869524,-8344.674782,4174.783934,2435.935498,43.2786155,2479.21818,PATC
4182.348404,-8369.638875,4187.26926,2438.919599,43.75639528,2482.680103,PATC
4194.442408,-8393.837936,4199.374888,2444.495269,44.23030851,2488.729702,PATC
4206.155685,-8417.280429,4211.104261,2452.307967,44.70147889,2497.013549,PATC
4217.499744,-8439.986388,4222.466201,2461.014026,45.17004254,2506.188207,PATC
4228.48204,-8461.966472,4233.46457,2468.818611,45.63469725,2514.457472,PATC
4239.101493,-8483.216273,4244.09523,2474.192085,46.09489821,2520.291124,PATC
4249.355299,-8503.728874,4254.354069,2476.480394,46.5508276,2523.035387,PATC
4259.237827,-8523.49319,4264.236418,2476.165887,47.00174817,2523.171833,PATC
4268.73665,-8542.487899,4273.732701,2474.672928,47.44710641,2522.124207,PATC
4277.841899,-8560.697108,4282.836639,2473.797359,47.88799856,2521.689543,PATC
4286.553996,-8578.123687,4291.551558,2474.989499,48.3254199,2523.319142,PATC
4294.876976,-8594.777205,4299.882543,2478.775492,48.75903824,2527.538734,PATC
4302.81512,-8610.665486,4307.83266,2484.547344,49.1888955,2533.740446,PATC
4310.377285,-8625.802377,4315.407771,2490.807083,49.61558118,2540.426913,PATC
4317.571547,-8640.200669,4322.612375,2495.766701,50.03828675,2545.809223,PATC
4324.395941,-8653.854396,4329.441776,2498.061957,50.45557027,2548.521754,PATC
4330.842516,-8666.746108,4335.887232,2497.296009,50.86749128,2548.167767,PATC
4336.904503,-8678.863681,4341.943429,2494.197504,51.27451546,2545.47628,PATC
4342.57418,-8690.195617,4347.60577,2490.328699,51.67615461,2542.009094,PATC
4347.843689,-8700.729117,4352.869937,2487.459727,52.07268479,2539.53669,PATC
4352.713382,-8710.467103,4357.738825,2486.861334,52.46555614,2539.331171,PATC
4357.191768,-8719.427983,4362.221476,2488.798909,52.85500692,2541.658172,PATC
4361.286416,-8727.62479,4366.323765,2492.427519,53.24011828,2545.671925,PATC
4365.002009,-8735.063118,4370.047143,2496.129687,53.62087708,2549.754864,PATC
4368.343148,-8741.749537,4373.392724,2498.162594,53.99731734,2552.164182,PATC
4371.309213,-8747.680329,4376.357546,2497.355036,54.3681615,2551.72749,PATC
4373.890571,-8752.835254,4378.931706,2493.573905,54.73271732,2548.310935,PATC
4376.07724,-8757.197,4381.107137,2487.775617,55.09192125,2542.871819,PATC
4377.865385,-8760.761337,4382.883332,2481.623804,55.4462811,2537.074376,PATC
4379.252945,-8763.526713,4384.261643,2476.824546,55.79553646,2532.624401,PATC
4380.24022,-8765.496405,4385.244502,2474.444194,56.14040943,2530.588893,PATC
4380.835853,-8766.688063,4385.840555,2474.484357,56.48176732,2530.970416,PATC
4381.050705,-8767.120429,4386.058543,2475.883404,56.81881843,2532.706545,PATC
4380.887895,-8766.796686,4385.89818,2476.94134,57.1504753,2534.096114,PATC
4380.346318,-8765.711904,4385.355045,2475.99888,57.47682294,2533.47999,PATC
4379.424574,-8763.86057,4384.425826,2472.100783,57.79766736,2529.902769,PATC
4378.115307,-8761.228317,4383.103425,2465.376953,58.11210415,2523.493358,PATC
4376.407676,-8757.796525,4381.379326,2456.988708,58.42047143,2515.413459,PATC
4374.298481,-8753.561546,4379.253785,2448.664082,58.7241136,2507.392506,PATC
4371.79142,-8748.533795,4376.733711,2442.007975,59.02323502,2501.035512,PATC
4368.890093,-8742.72298,4373.824384,2437.861106,59.31746903,2497.182848,PATC
4365.600816,-8736.140711,4370.531604,2435.964798,59.6073599,2495.576458,PATC
4361.93358,-8728.804054,4366.862856,2435.066388,59.8929336,2494.963621,PATC
4357.892535,-8720.718685,4362.8188,2433.420993,60.17277565,2493.598032,PATC
4353.473175,-8711.872246,4358.391848,2429.488257,60.44618225,2489.938721,PATC
4348.670076,-8702.251829,4353.575136,2422.547547,60.71374497,2483.265581,PATC
4343.47855,-8691.849608,4348.364748,2412.98581,60.97538291,2473.965444,PATC
4337.891709,-8680.654454,4342.756474,2402.141651,61.2307497,2463.376661,PATC
4331.906056,-8668.662098,4336.750326,2391.76923,61.48093686,2453.254444,PATC
4325.527228,-8655.887394,4330.354881,2383.338123,61.72698146,2445.069344,PATC
4318.763945,-8642.349219,4323.580058,2377.447549,61.96826266,2439.42005,PATC
4311.621707,-8628.056723,4316.430336,2373.58754,62.20424308,2435.796042,PATC
4304.105589,-8613.017694,4308.907961,2370.343788,62.43523673,2432.783249,PATC
4296.219659,-8597.237243,4301.013499,2365.964614,62.66057581,2428.629401,PATC
4287.960108,-8580.704146,4292.740359,2359.061195,62.87901759,2421.944446,PATC
4279.317914,-8563.39962,4284.078577,2349.161137,63.09087176,2412.256214,PATC
4270.288469,-8545.316355,4275.024809,2336.896634,63.29709899,2400.197915,PATC
4260.870917,-8526.45485,4265.581169,2323.751904,63.49761255,2387.253722,PATC
4251.06424,-8506.816497,4255.750121,2311.469283,63.6925428,2375.166012,PATC
4240.872908,-8486.413631,4245.538745,2301.352843,63.88296375,2365.23996,PATC
4230.308001,-8465.268522,4234.958817,2293.749199,64.06892543,2357.822298,PATC
4219.376675,-8443.393706,4224.015995,2287.910815,64.24921026,2352.164186,PATC
4208.079494,-8420.78807,4212.707756,2282.295238,64.42340764,2346.722766,PATC
4196.416989,-8397.448851,4201.031194,2275.18239,64.59172138,2339.778246,PATC
4184.387238,-8373.369265,4188.981966,2265.362805,64.75345028,2330.120385,PATC
4171.981989,-8348.533172,4176.551386,2252.619989,64.90815971,2317.532235,PATC
4159.195449,-8322.930545,4163.735386,2237.815591,65.05696567,2302.876649,PATC
4146.030165,-8296.568977,4150.539705,2222.545138,65.2007551,2287.749991,PATC
4132.490439,-8269.461167,4136.972028,2208.500652,65.33917168,2273.843877,PATC
4118.58049,-8241.617893,4123.038799,2196.794497,65.47232358,2262.270869,PATC
4104.30901,-8213.055942,4108.748892,2187.516356,65.60077858,2253.121194,PATC
4089.684179,-8183.790291,4094.10855,2179.699665,65.72371243,2245.427392,PATC
4074.705898,-8153.817824,4079.114403,2171.708781,65.83983862,2237.552619,PATC
4059.369969,-8123.12601,4063.758952,2161.892834,65.9493497,2227.846198,PATC
4043.673857,-8091.70808,4048.03765,2149.246087,66.05267571,2215.302737,PATC
4027.613812,-8059.557163,4031.946829,2133.809572,66.14934373,2199.962866,PATC
4011.185316,-8026.665569,4015.484111,2116.653227,66.23972312,2182.896917,PATC
3994.390569,-7993.041129,3998.655038,2099.447883,66.32519491,2165.777013,PATC
3977.238183,-7958.705002,3981.471435,2083.798618,66.40588033,2150.208398,PATC
3959.735069,-7923.672149,3963.942006,2070.60412,66.48094032,2137.088974,PATC
3941.88579,-7887.951214,3946.070985,2059.698307,66.55045775,2126.252654,PATC
3923.695942,-7851.551868,3927.861642,2049.918802,66.61443865,2116.537085,PATC
3905.167111,-7814.473397,3909.312177,2039.573386,66.67168259,2106.248923,PATC
3886.293333,-7776.700375,3890.413535,2027.116186,66.72167541,2093.8417,PATC
3867.069304,-7738.221427,3871.158847,2011.76491,66.76536478,2078.534065,PATC
3847.495156,-7699.037134,3851.548835,1993.813779,66.80318108,2060.620754,PATC
3827.571197,-7659.150021,3831.586311,1974.515489,66.83490445,2041.354181,PATC
3807.299035,-7618.567489,3811.276304,1955.579489,66.86128002,2022.444505,PATC
3786.687491,-7577.310139,3790.630601,1938.489557,66.88308342,2005.376369,PATC
3765.746489,-7535.398432,3769.660462,1923.912882,66.89952264,1990.816133,PATC
3744.478949,-7492.838003,3748.367975,1911.434572,66.90965123,1978.3479,PATC
3722.885516,-7449.627696,3726.751126,1899.724539,66.91363297,1966.641832,PATC
3700.967584,-7405.766063,3704.807885,1887.070996,66.91128137,1953.985944,PATC
3678.721398,-7361.243192,3682.531679,1872.065285,66.90178253,1938.970686,PATC
3656.140702,-7316.045925,3659.915164,1854.163856,66.88556827,1921.053017,PATC
3633.226161,-7270.175876,3636.960084,1833.905088,66.86392197,1900.772611,PATC
3609.983249,-7223.647019,3613.674724,1812.694359,66.83696485,1879.534883,PATC
3586.41613,-7176.471744,3590.066667,1792.242007,66.80438044,1859.049908,PATC
3562.531087,-7128.664573,3566.144863,1773.880111,66.76674914,1840.650388,PATC
3538.33743,-7080.244939,3541.919467,1758.032198,66.7240492,1824.759739,PATC
3513.8393,-7031.220559,3517.393314,1744.045939,66.67494306,1810.724328,PATC
3489.034151,-6981.582821,3492.560927,1730.454789,66.61890908,1797.07715,PATC
3463.919954,-6931.323991,3467.416889,1715.565282,66.55657131,1782.125279,PATC
3438.495931,-6880.44082,3441.957937,1698.134872,66.48781216,1764.626058,PATC
3412.759222,-6828.926622,3416.18062,1677.867941,66.41237235,1744.283688,PATC
3386.709659,-6776.782117,3390.086305,1655.532869,66.33136985,1721.867595,PATC
3360.354515,-6724.025695,3363.68532,1632.655199,66.24571147,1698.90421,PATC
3333.70248,-6670.677947,3336.989701,1610.908647,66.15476447,1677.066702,PATC
3306.758429,-6616.750278,3310.006629,1591.446491,66.05811871,1657.507889,PATC
3279.527238,-6562.253459,3282.741326,1574.442081,65.95610561,1640.401409,PATC
3252.013569,-6507.195154,3255.19671,1559.022224,65.8480597,1624.873488,PATC
3224.215513,-6451.567631,3227.36773,1543.617664,65.73289801,1609.353763,PATC
3196.127711,-6395.357415,3199.245752,1526.590399,65.61103718,1592.204582,PATC
3167.749923,-6338.562257,3170.828434,1506.888966,65.48337296,1572.375458,PATC
3139.084766,-6281.186517,3142.118304,1484.469115,65.34980196,1549.822036,PATC
3110.133667,-6223.235344,3113.118749,1460.310395,65.21051511,1525.523977,PATC
3080.902554,-6164.724355,3083.838919,1436.024062,65.0665421,1501.093633,PATC
3051.402237,-6105.677621,3054.292825,1413.210486,64.91786687,1478.131383,PATC
3021.638764,-6046.109224,3024.488419,1392.820928,64.76336226,1457.587276,PATC
2991.612748,-5986.020897,2994.426157,1374.778244,64.6027469,1439.383929,PATC
2961.326023,-5925.413511,2964.105729,1358.009793,64.43624848,1422.44898,PATC
2930.778778,-5864.284007,2933.524048,1340.8784,64.26320487,1405.144508,PATC
2899.966353,-5802.620744,2902.673361,1321.837026,64.08329862,1385.923174,PATC
2868.887362,-5740.418804,2871.550604,1300.046733,63.89766497,1363.947244,PATC
2837.547547,-5677.689721,2840.16193,1275.712363,63.70708935,1339.422269,PATC
2805.952898,-5614.4486,2808.515662,1250.000489,63.51120566,1313.514452,PATC
2774.108453,-5550.708576,2776.620159,1224.572526,63.31019546,1287.885467,PATC
2742.022565,-5486.488774,2744.486764,1200.921599,63.10460371,1264.028928,PATC
2709.702409,-5421.805711,2712.124109,1179.777865,62.89359975,1242.674129,PATC
2677.147913,-5356.658559,2679.531476,1160.818169,62.67605919,1223.496874,PATC
2644.356539,-5291.039042,2646.703836,1142.796604,62.45229335,1205.251532,PATC
2611.328484,-5224.94482,2613.638047,1124.044454,62.22269245,1186.269719,PATC
2578.06349,-5158.372749,2580.331005,1103.138102,61.98681348,1165.127461,PATC
2544.560842,-5091.319421,2546.780775,1079.467409,61.74511617,1141.215063,PATC
2510.82575,-5023.796584,2512.99346,1053.479242,61.49890641,1114.980627,PATC
2476.868162,-4955.827211,2478.981662,1026.499347,61.24820986,1087.749997,PATC
2442.694907,-4887.427533,2444.755557,1000.202508,60.99227904,1061.197222,PATC
2408.310007,-4818.608497,2410.321878,975.9434769,60.73127973,1036.677139,PATC
2373.718617,-4749.381991,2375.68677,954.2176293,60.46519403,1014.685159,PATC
2338.922411,-4679.749542,2340.850788,934.4654525,60.19290951,994.660695,PATC
2303.917059,-4609.699681,2305.80682,915.2972847,59.91407453,975.2136471,PATC
2268.700568,-4539.225827,2270.54955,895.0497392,59.62963836,954.6816102,PATC
2233.276621,-4468.332261,2235.080118,872.4519724,59.33996774,931.7941658,PATC
2197.648511,-4397.024576,2199.401077,847.1335691,59.04488608,906.180643,PATC
2161.820389,-4325.313198,2163.517931,819.7714334,58.74515667,878.5187158,PATC
2125.802242,-4253.220637,2127.443577,791.8194941,58.44147501,850.2630833,PATC
2089.603315,-4180.768202,2091.19056,764.9287785,58.13305879,823.0639231,PATC
2053.225649,-4107.963091,2054.763299,740.288072,57.81909695,798.1091904,PATC
2016.669882,-4034.806933,2018.162937,718.150104,57.49982635,775.6519339,PATC
1979.937896,-3961.301302,1981.389792,697.7333183,57.17506684,754.9103684,PATC
1943.02756,-3887.439605,1944.438732,677.5361188,56.84409159,734.3821279,PATC
1905.935987,-3813.212924,1907.303624,655.9374125,56.5074204,712.4467226,PATC
1868.667421,-3738.626846,1869.986533,631.8452067,56.16627281,688.0133541,PATC
1831.22986,-3663.697627,1832.495204,605.1336222,55.82069494,660.9561273,PATC
1793.629227,-3588.439194,1794.837339,576.6924893,55.47042957,632.164692,PATC
1755.872539,-3512.867908,1757.023055,548.0713024,55.11608897,603.1891549,PATC
1717.96839,-3437.004436,1719.064127,520.8611744,54.75760295,575.6204822,PATC
1679.919873,-3360.857462,1680.965644,496.0604308,54.39371936,550.4558096,PATC
1641.724383,-3284.42107,1642.725017,473.676828,54.02408825,527.7025681,PATC
1603.380919,-3207.69139,1604.339279,452.7265362,53.64934788,506.3774831,PATC
1564.890679,-3130.668319,1565.806465,431.6296472,53.26934985,484.900541,PATC
1526.253738,-3053.34831,1527.123564,408.8423555,52.88392527,461.727815,PATC
1487.473208,-2975.735667,1488.291908,383.4738115,52.49420365,435.969504,PATC
1448.558827,-2897.85083,1449.321471,355.6425586,52.10096755,407.7449533,PATC
1409.520286,-2819.714871,1410.224107,326.4293061,51.70359046,378.1343116,PATC
1370.362426,-2741.340322,1371.007876,297.4444879,51.30177959,348.747647,PATC
1331.089601,-2662.73963,1331.680127,270.1853215,50.89587274,321.0825084,PATC
1291.70562,-2583.921737,1292.246244,245.4396931,50.48521569,295.9262051,PATC
1252.20825,-2504.881176,1252.703524,222.9730496,50.06887675,273.0431947,PATC
1212.593467,-2425.608288,1213.04562,201.6233719,49.64735791,251.2719296,PATC
1172.863502,-2346.104267,1173.271519,179.7676415,49.22149138,228.9903061,PATC
1133.023489,-2266.375843,1133.383485,155.9720146,48.79116326,204.7643299,PATC
1093.077514,-2186.430415,1093.38426,129.5644084,48.35661653,177.9221095,PATC
1053.033811,-2106.285353,1053.282796,100.9026261,47.91883656,148.8225127,PATC
1012.903761,-2025.965158,1013.092964,71.23206896,47.4777502,118.7108549,PATC
972.692693,-1945.484163,972.8233635,42.18828813,47.03231757,89.22157823,PATC
932.4006386,-1864.84558,932.4767695,15.14347749,46.58237553,61.72678213,PATC
892.0289275,-1784.052468,892.0556373,9.33996102,46.12816772,36.7891241,PATC
851.5774907,-1703.103961,851.5589583,31.73152819,45.66906477,13.93839523,PATC
811.0429698,-1621.991301,810.9807493,53.34363638,45.20485846,8.137972472,PATC
770.4265848,-1540.713001,770.3189719,75.80602674,44.73669324,31.06853955,PATC
729.7365198,-1459.28281,729.5792221,100.4129602,44.26525133,56.14696597,PATC
688.9808208,-1377.716611,688.7686631,127.6057153,43.79016503,83.81486699,PATC
648.1661873,-1296.028429,647.8951688,156.7970966,43.3116866,113.4847389,PATC
607.3013398,-1214.238216,606.9702225,186.6059994,42.83032775,143.7750423,PATC
566.3925512,-1132.362505,566.0033441,215.408336,42.3452546,173.0625171,PATC
525.4387944,-1050.401334,524.9959436,241.9853523,41.85550132,200.1293039,PATC
484.4371588,-968.3491044,483.9457658,266.0093903,41.36147339,224.6474042,PATC
443.3881021,-886.2060781,442.8518856,288.172279,40.86351199,247.3083235,PATC
402.2925472,-803.9710907,401.7123598,309.906754,40.36121019,269.5451245,PATC
361.1519786,-721.6433041,360.5254728,332.8131728,39.85510411,292.9576755,PATC
319.9741093,-639.2365119,319.2966831,358.0193071,39.34641352,318.672569,PATC
278.7706382,-556.7737725,278.0372821,385.7289196,38.83508308,346.8935429,PATC
237.5491244,-474.2711019,236.7564304,415.1407649,38.32045612,376.8200337,PATC
196.3136631,-391.7401569,195.4611944,444.7693834,37.80276094,406.9664137,PATC
155.0687299,-309.1933482,154.1592038,473.0376672,37.28195397,435.7555448,PATC
113.814738,-226.6328632,112.8529516,498.9054224,36.75700929,462.1482598,PATC
72.54682481,-144.0494665,71.53775202,522.2839589,36.22771377,486.0561544,PATC
31.2637697,-61.43940779,30.21059295,544.0696993,35.69500454,508.3746535,PATC
-10.02951385,21.19123186,-11.12665331,565.7833548,35.15918863,530.6241375,PATC
-51.32810806,103.8356126,-52.47214161,588.9611559,34.62012617,554.341056,PATC
-92.62558866,186.4821501,-93.82132325,614.5412039,34.0785889,580.4626973,PATC
-133.9103653,269.108196,-135.1625366,642.4881457,33.53519468,608.9530454,PATC
-175.1731098,351.6932333,-176.4844642,671.806888,32.98916992,638.8178593,PATC
-216.4121873,434.2301638,-217.7823588,700.940846,32.43982662,668.5012235,PATC
-257.6275408,516.7163123,-259.05317,728.3935958,31.88746056,696.5063554,PATC
-298.8184599,599.1489091,-300.2945069,753.3247115,31.33188669,721.9930843,PATC
-339.9877499,681.5331412,-341.5094744,775.8837557,30.77245595,745.1116266,PATC
-381.1375202,763.8756421,-382.7023381,797.1492707,30.20976304,766.9398555,PATC
-422.262156,846.1688584,-423.8706313,818.6958227,29.64495204,789.0512483,PATC
-463.3522763,928.396247,-465.0078526,841.9631531,29.07799615,812.8856024,PATC
-504.4003019,1010.544149,-506.1078825,867.6809649,28.50869827,839.172739,PATC
-545.3979618,1092.596117,-547.1619065,895.5777924,27.93768752,867.6405995,PATC
-586.3366774,1174.532096,-588.1590171,924.4890447,27.36483779,897.124769,PATC
-627.2141912,1256.344189,-629.0937726,952.8220625,26.78898296,926.0336777,PATC
-668.0340259,1338.037374,-669.9669269,979.192367,26.20992314,952.9830596,PATC
-708.7980246,1419.61369,-710.7790732,1002.975334,25.62828693,977.3477271,PATC
-749.5055141,1501.072179,-751.5303028,1024.553302,25.04389612,999.5101297,PATC
-790.1560766,1582.415196,-792.222668,1045.161176,24.45666506,1020.705248,PATC
-830.7452962,1663.63691,-832.8549375,1066.391918,23.86771306,1042.524999,PATC
-871.261929,1744.716915,-873.4184931,1089.558602,23.27770018,1066.281747,PATC
-911.6952726,1825.635464,-913.9036488,1115.169169,22.68601291,1092.484014,PATC
-952.0398763,1906.380666,-954.3039558,1142.724282,22.09245573,1120.632733,PATC
-992.2912918,1986.94034,-994.6123516,1170.917059,21.4973574,1149.420668,PATC
-1032.446686,2067.306142,-1034.822817,1198.154301,20.90007455,1177.255207,PATC
-1072.509723,2147.483149,-1074.93653,1223.192419,20.29980822,1202.893634,PATC
-1112.485127,2227.479311,-1114.957419,1245.633472,19.69712066,1225.937438,PATC
-1152.370879,2307.292157,-1154.884672,1266.081751,19.09277597,1246.990078,PATC
-1192.161873,2386.914635,-1194.715909,1285.899994,18.48664588,1267.414484,PATC
-1231.853078,2466.339145,-1234.449249,1306.664193,17.87901144,1288.786383,PATC
-1271.434719,2545.548596,-1274.077235,1329.533324,17.270807,1312.263741,PATC
-1310.894718,2624.519951,-1313.588347,1354.785328,16.66190044,1338.124677,PATC
-1350.227738,2703.240487,-1352.97582,1381.706413,16.05132847,1365.656399,PATC
-1389.433849,2781.707421,-1392.236884,1408.877117,15.43902887,1393.439434,PATC
-1428.512646,2859.917495,-1431.368017,1434.738714,14.82524443,1419.914834,PATC
-1467.465812,2937.871457,-1470.368751,1458.214464,14.20936644,1444.006526,PATC
-1506.297638,3015.577289,-1509.243044,1479.13885,13.59128305,1465.549033,PATC
-1545.007055,3093.035184,-1547.991446,1498.322108,12.97212983,1485.351457,PATC
-1583.585858,3170.231364,-1586.608673,1517.224056,12.35247788,1504.873114,PATC
-1622.025449,3247.151216,-1625.089174,1537.369539,11.73195998,1525.639161,PATC
-1660.318012,3323.781731,-1663.427097,1559.739263,11.11088609,1548.629969,PATC
-1698.454158,3400.10412,-1701.613141,1584.377743,10.48971662,1573.889672,PATC
-1736.427816,3476.103814,-1739.639415,1610.375233,9.867612573,1600.509319,PATC
-1774.24068,3551.781782,-1777.504616,1636.231703,9.24375376,1626.989658,PATC
-1811.896664,3627.142997,-1815.209674,1660.456151,8.618608488,1651.839296,PATC
-1849.396676,3702.186837,-1852.753721,1682.160692,7.992457499,1674.170045,PATC
-1886.741073,3776.914592,-1890.137251,1701.413452,7.364928496,1694.050347,PATC
-1923.928876,3851.326624,-1927.361275,1719.21013,6.736611301,1712.475376,PATC
-1960.952105,3925.409318,-1964.42086,1737.074511,6.108625341,1730.967805,PATC
-1997.798653,3999.141583,-2001.306783,1756.447941,5.480841078,1750.969036,PATC
-2034.46053,4072.509481,-2038.012618,1778.113333,4.852680614,1773.262616,PATC
-2070.933068,4145.502648,-2074.533323,1801.883053,4.224409868,1797.66067,PATC
-2107.211884,4218.110188,-2110.862348,1826.673667,3.595952943,1823.079765,PATC
-2143.297761,4290.331199,-2146.997385,1850.938502,2.966359672,1847.974212,PATC
-2179.196902,4362.17477,-2182.94185,1873.285785,2.335527101,1870.952388,PATC
-2214.911647,4433.644061,-2218.696722,1893.033607,1.704363849,1891.331404,PATC
-2250.438496,4504.733347,-2254.259095,1910.479941,1.07311287,1909.409001,PATC
-2285.773495,4575.43665,-2289.62733,1926.782038,0.441657573,1926.342611,PATC
-2320.909968,4645.743345,-2324.797855,1943.493258,0.18923593,1943.684762,PATC
-2355.835873,4715.632677,-2359.761285,1961.941054,0.819033674,1962.762365,PATC
-2390.541853,4785.086868,-2394.509403,1982.695938,1.448509219,1984.146777,PATC
-2425.026054,4854.100867,-2429.039531,2005.344485,2.078244009,2007.425105,PATC
-2459.288535,4922.67295,-2463.349262,2028.655018,2.707903944,2031.365305,PATC
-2493.329903,4990.801243,-2497.436088,2051.068966,3.337695729,2054.409089,PATC
-2527.154684,5058.491652,-2531.302007,2071.323055,3.96820303,2075.293736,PATC
-2560.766323,5125.750644,-2564.949537,2088.953435,4.598775456,2093.554696,PATC
-2594.160534,5192.570898,-2598.375429,2104.478983,5.22836255,2109.709866,PATC
-2627.329033,5258.937743,-2631.573982,2119.191791,5.857066012,2125.051434,PATC
-2660.264397,5324.83975,-2664.54087,2134.640138,6.485029763,2141.127756,PATC
-2692.957961,5390.26236,-2697.269799,2152.009542,7.111630765,2159.123788,PATC
-2725.401009,5455.188168,-2729.752749,2171.648485,7.737061432,2179.38822,PATC
-2757.591493,5519.611977,-2761.98642,2192.929448,8.362406897,2201.294545,PATC
-2789.53347,5583.539757,-2793.972165,2214.500585,8.987745766,2223.491039,PATC
-2821.229958,5646.97389,-2825.709927,2234.825633,9.612484364,2244.440882,PATC
-2852.682162,5709.91451,-2857.198697,2252.796408,10.23683335,2263.036028,PATC
-2883.891599,5772.364809,-2888.439514,2268.174584,10.86081099,2279.038193,PATC
-2914.855176,5834.319585,-2919.430736,2281.685716,11.48333381,2293.171903,PATC
-2945.562523,5895.760614,-2950.164786,2294.727261,12.10386591,2306.83401,PATC
-2976.00353,5956.671365,-2980.634575,2308.808867,12.72301038,2321.534768,PATC
-3006.172648,6017.042488,-3010.836591,2324.949437,13.34089082,2338.293268,PATC
-3036.065021,6076.864084,-3040.766221,2343.270196,13.95720421,2357.230377,PATC
-3065.678233,6136.13033,-3070.4194,2362.94602,14.57258972,2377.52159,PATC
-3095.017076,6194.847843,-3099.798037,2382.535723,15.18773748,2397.726483,PATC
-3124.087494,6253.024989,-3128.905115,2400.558299,15.80205072,2416.363415,PATC
-3152.889332,6310.660145,-3157.738616,2416.083284,16.41484327,2432.501195,PATC
-3181.419884,6367.747981,-3186.295814,2429.100777,17.0262686,2446.130148,PATC
-3209.675692,6424.28275,-3214.575078,2440.524503,17.63602464,2458.163679,PATC
-3237.647674,6480.249641,-3242.570269,2451.825405,18.24323972,2470.071801,PATC
-3265.324412,6535.628998,-3270.272845,2464.442316,18.84811353,2483.293613,PATC
-3292.700773,6590.411565,-3297.679339,2479.2071,19.45154607,2498.66188,PATC
-3319.776496,6644.596854,-3324.789275,2496.013239,20.05351925,2516.070001,PATC
-3346.551582,6698.183346,-3351.600652,2513.858452,20.65381279,2534.515524,PATC
-3373.02916,6751.173681,-3378.113602,2531.245017,21.25302868,2552.501356,PATC
-3399.215198,6803.577045,-3404.331305,2546.778543,21.85119886,2568.633066,PATC
-3425.110611,6855.394374,-3430.253206,2559.72439,22.44722063,2582.174945,PATC
-3450.709594,6906.61396,-3455.873932,2570.299155,23.0406446,2593.343184,PATC
-3476.005444,6957.224386,-3481.188939,2579.582651,23.63183939,2603.217896,PATC
-3500.991235,7007.215478,-3506.194325,2589.085854,24.22045707,2613.309721,PATC
-3525.657953,7056.571514,-3530.883748,2600.146291,24.8061085,2624.955856,PATC
-3549.999752,7105.28173,-3555.252624,2613.393129,25.38964111,2638.786254,PATC
-3574.018478,7153.349821,-3579.302139,2628.496693,25.97174834,2654.471923,PATC
-3597.718508,7200.782045,-3603.034358,2644.301121,26.55193253,2670.856575,PATC
-3621.10214,7247.579452,-3626.448538,2659.285896,27.12998475,2686.419435,PATC
-3644.172013,7293.745352,-3649.544761,2672.172866,27.70625036,2699.882669,PATC
-3666.929558,7339.281551,-3672.323406,2682.436605,28.28011319,2710.720304,PATC
-3689.368944,7384.176651,-3694.779515,2690.51289,28.85056844,2719.367084,PATC
-3711.480062,7428.41336,-3716.90542,2697.622563,29.4178179,2727.044005,PATC
-3733.256202,7471.981506,-3738.697445,2705.283031,29.98237829,2735.269058,PATC
-3754.692839,7514.873813,-3760.153481,2714.702079,30.54397034,2745.249741,PATC
-3775.785585,7557.082674,-3781.269971,2726.29496,31.10271096,2757.401362,PATC
-3796.535826,7598.610163,-3802.047216,2739.518799,31.65949066,2771.181995,PATC
-3816.950556,7639.467057,-3822.489645,2753.090797,32.21433096,2785.308879,PATC
-3837.03347,7679.657854,-3842.59793,2765.500981,32.76636935,2798.271105,PATC
-3856.783698,7719.179061,-3862.368934,2775.614403,33.31543681,2808.933603,PATC
-3876.200198,7758.027402,-3881.801,2783.12391,33.86164213,2816.98936,PATC
-3895.278435,7796.195034,-3900.890876,2788.672102,34.40424,2823.080161,PATC
-3914.008199,7833.664827,-3919.631019,2793.592772,34.94279078,2828.539382,PATC
-3932.381523,7870.423397,-3938.016446,2799.376813,35.47807837,2834.858752,PATC
-3950.396778,7906.469349,-3956.047633,2807.077017,36.0105946,2843.091489,PATC
-3968.053879,7941.803555,-3973.724885,2816.887915,36.53999092,2853.431777,PATC
-3985.354092,7976.426781,-3991.047985,2828.068097,37.06651376,2865.138518,PATC
-4002.303195,8010.347393,-4008.01995,2839.237236,37.59069434,2876.831862,PATC
-4018.906371,8043.573432,-4024.643029,2848.92834,38.11184977,2887.044113,PATC
-4035.162019,8076.099662,-4040.913683,2856.173032,38.62904296,2894.80603,PATC
-4051.064978,8107.915049,-4056.826584,2860.887012,39.14245235,2900.033449,PATC
-4066.610331,8139.011966,-4072.378478,2863.902971,39.65217948,2903.559126,PATC
-4081.791061,8169.379332,-4087.565182,2866.637031,40.15763207,2906.798659,PATC
-4096.599479,8199.004017,-4102.38187,2870.521736,40.65907743,2911.184844,PATC
-4111.03398,8227.884972,-4116.828693,2876.433685,41.15752771,2917.595234,PATC
-4125.098682,8256.030665,-4130.909711,2884.344477,41.65297208,2926.001483,PATC
-4138.797061,8283.445553,-4144.626558,2893.332698,42.14487489,2935.481644,PATC
-4152.131898,8310.13253,-4157.979123,2901.952131,42.63348353,2944.589682,PATC
-4165.107172,8336.097207,-4170.968598,2908.810072,43.11876911,2951.932913,PATC
-4177.722541,8361.336736,-4183.593075,2913.123671,43.5997079,2956.727489,PATC
-4189.970637,8385.836711,-4195.845462,2915.031127,44.07588936,2959.111127,PATC
